text,label
"Dear Winner, Your car number DL-01-XX-1234 has won Rs 7,500 Lakh in the Delhi Traffic Police Lucky Draw. Call 899513358 to claim today.",fraud
"ICICI Security Team: Unauthorized withdrawal of Rs 1,999 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Amazon: Your return for order #402-1234567 (Sandisk 128GB) picked up. Refund Rs 18,000 within 3-5 business days.",not_fraud
"DHL parcel for you from Dubai. Contains gold jewelry worth Rs 1,499. Pay Rs 18,000 import duty to release. Call: 8800112233.",fraud
"Work from home typing job. Rs 45,000 per word. 1000 words daily = Rs 12,500. No experience. Pay Rs 2,999 software fee. WhatsApp: 808122250 to start.",fraud
ICICI Bank: Credit card payment Rs 299 received. Stmt balance: Rs 999. Due: 20-Mar. Pay at iMobile or NetBanking.,not_fraud
"HDFC: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 299. Pay via NetBanking, app, or nearest branch.",not_fraud
IndusInd Bank Security Team: Unauthorized withdrawal of Rs 299 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"Jio: Recharge Rs 50,000 successful on 15-Mar. Benefits: 1.5GB/day + unlimited calls, 28 days validity. Balance: Rs 0.",not_fraud
"HDFC: Credit card bill Rs 5,000 due 20-Mar. Min due: Rs 799. Pay via NetBanking, app, or nearest branch.",not_fraud
"Dear Winner, Your car number DL-01-XX-1234 has won Rs 75,000 Lakh in the Delhi Traffic Police Lucky Draw. Call 922579240 to claim today.",fraud
"You have been selected for a reality show. Casting fee: Rs 2,00,000. Prize pool: Rs 1,199 lakh. Register at show-casting.xyz before deadline.",fraud
"HDFC Bank Security Team: Unauthorized withdrawal of Rs 5,00,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"732891 is your OTP for UPI txn of Rs 1,00,000 at Amazon.in. Valid 5 mins. Kotak Bank never asks for OTP on call.",not_fraud
"Fake CA firm: We can reduce your income tax by 80% legally. Pay Rs 50,000 consultation fee. Contact: taxsave@gmail.com for appointment.",fraud
"Jio: Recharge Rs 4,500 successful on 15-Mar. Benefits: 1.5GB/day + unlimited calls, 28 days validity. Balance: Rs 0.",not_fraud
"Canara Bank: Credit card bill Rs 10,000 due 20-Mar. Min due: Rs 999. Pay via NetBanking, app, or nearest branch.",not_fraud
"Your ICICI Bank home loan EMI Rs 3,200 auto-debited on 5th March. Outstanding principal: Rs 35,000. Next EMI: 5-Apr.",not_fraud
"Canara Bank Salary credit: Rs 18,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"EPF withdrawal of Rs 45,000 rejected due to Aadhaar mismatch. Correct at epf-update.ml or lose your claim permanently.",fraud
"BOB: Recurring deposit installment Rs 25,000 debited for March. RD maturity date: 15-Dec-2025. Bal: Rs 78,000 so far.",not_fraud
"PayTm OTP 673421 for Rs 1,00,000 payment at BigBazaar. Valid 10 mins. Paytm never asks for OTP.",not_fraud
"EPF withdrawal of Rs 18,000 rejected due to Aadhaar mismatch. Correct at epf-bank-verify.info or lose your claim permanently.",fraud
"Mahanagar Gas: Bill for Feb Rs 8,500. Due: 18-Mar. Pay via NPCI BHIM, PhonePe, or bank transfer. Avoid disconnection.",not_fraud
"Your ICICI home loan EMI Rs 1,200 auto-debited on 5th March. Outstanding principal: Rs 42,000. Next EMI: 5-Apr.",not_fraud
"Your SBI account XX7823 credited Rs 25,000 on 15-Mar-2025. Available balance: Rs 42,000. If not done by you, call 1800-11-2211.",not_fraud
"Real estate crowdfunding: Invest Rs 9,500 in our Pune project. Annual rental yield: 18%. Exit in 24 months with 40% profit. Limited units left.",fraud
"ICICI Security Team: Unauthorized withdrawal of Rs 24,999 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 8,200 registration fee at awas-refund-portal.net to secure your allotment before deadline.",fraud
"SEBI notice: Trading account shows suspicious activity. Account frozen. Pay Rs 5,00,000 penalty at sebi-official-claim.xyz or face prosecution.",fraud
"Bank of Baroda Salary credit: Rs 18,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Your Amazon package worth Rs 25,000 is held at customs. Pay Rs 6,500 duty clearance at amazon-customs.xyz within 24 hours to release shipment.",fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 75,000. All medical expenses covered. Blood group O+. Call: 8877665544.",fraud
"Union Bank: ATM withdrawal Rs 25,000 on 13-Mar 4:32PM at Federal Bank ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
"Library se kitab wapas kar di. Fine nahi lagi. Rs 78,000 Bach gaye. Let's get tea?",not_fraud
"Kidney/organ donation: Patient needs urgent kidney. We pay Rs 4,999. All medical expenses covered. Blood group O+. Call: 8877665544.",fraud
"Your Union Bank home loan EMI Rs 42,000 auto-debited on 5th March. Outstanding principal: Rs 65,000. Next EMI: 5-Apr.",not_fraud
"Your Kotak Bank home loan EMI Rs 1,00,000 auto-debited on 5th March. Outstanding principal: Rs 35,000. Next EMI: 5-Apr.",not_fraud
"Your Canara Bank home loan EMI Rs 8,500 auto-debited on 5th March. Outstanding principal: Rs 78,000. Next EMI: 5-Apr.",not_fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 30,000. Week 2: receive Rs 10,000. Expand network, unlimited income. Telegram: @invest2025india",fraud
SBI Security Team: Unauthorized withdrawal of Rs 699 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"EPF withdrawal of Rs 5,00,000 rejected due to Aadhaar mismatch. Correct at epf-official-claim.xyz or lose your claim permanently.",fraud
"Your Amazon package worth Rs 75,000 is held at customs. Pay Rs 24,999 duty clearance at amazon-customer-care.xyz within 24 hours to release shipment.",fraud
We have hacked your phone camera and recorded you. Send Rs 999 to UPI id: darkweb@ybl within 12 hours or video shared with contacts.,fraud
"Union Bank: ATM withdrawal Rs 35,000 on 13-Mar 4:32PM at Canara Bank ATM Chennai. Bal: Rs 50,000. Card ending: 8821.",not_fraud
"Covid relief fund: Rs 25,000 approved for your family under Central Relief Package. Register at covid-relief-customer-care.xyz with Aadhaar to receive.",fraud
"Namaste, main Bank of Baroda customer care se bol raha hoon. Aapke account mein suspicious transaction hua hai. Please abhi jo OTP aaya hai wo share karein.",fraud
"Dear candidate, your resume was shortlisted for MNC job in Gurgaon. Salary: Rs 1,00,000. Pay Rs 4,999 interview scheduling fee to confirm: 8800112233.",fraud
"UPI txn of Rs 6,800 to Swiggy successful via PhonePe. 15-Mar 7:32PM. Txn ID: TXN20250315783241. Balance: Rs 10,000.",not_fraud
"Bank of Baroda Salary credit: Rs 42,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Law firm notice: Client claims Rs 12,500 from you for breach of contract. Settle out of court for Rs 1,00,000 at legalsettlement.xyz by Friday.",fraud
"Your Bank of Baroda home loan EMI Rs 5,000 auto-debited on 5th March. Outstanding principal: Rs 35,000. Next EMI: 5-Apr.",not_fraud
"Dear candidate, your resume was shortlisted for MNC job in Gurgaon. Salary: Rs 1,50,000. Pay Rs 499 interview scheduling fee to confirm: 8800112233.",fraud
"Airtel Thanks: 250 reward points added for your Rs 10,000 recharge. Total: 1,820 points. Redeem at airtel.in/thanks.",not_fraud
"Yaar, ek mast investment opportunity hai. Rs 15,000 lagao, 30 din mein Rs 5,00,000 wapas. Mere bhai ne kiya, paisa aa gaya. Telegram join karo.",fraud
"Dear candidate, your resume was shortlisted for MNC job in Gurgaon. Salary: Rs 9,500. Pay Rs 1,199 interview scheduling fee to confirm: 762037872.",fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 1,199 daily milega. Rs 2,499 join fee hai bas. Whatsapp karo: 862441955 abhi.",fraud
"Google Pay OTP: 748293 for Rs 65,000 transfer to Raj Stores. Valid 5 mins. Never share this OTP.",not_fraud
"BESCOM Final Notice: Meter replacement mandatory under new govt scheme. Pay Rs 2,00,000 at bescom-meter.ml or supply disconnected from Sunday.",fraud
"Axis Bank: NEFT of Rs 35,000 to Rahul Kumar (Union Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Mere paas tumhara video hai. Agar paisa nahi diya toh sab logo ko bhejunga. Rs 50,000 bhejo is UPI pe: blackmail@paytm. Aaj raat tak.",fraud
"Your SBI account XX7823 credited Rs 1,00,000 on 15-Mar-2025. Available balance: Rs 65,000. If not done by you, call 1800-11-2211.",not_fraud
"BESCOM: Bill for Mar-2025 Rs 65,000. Consumer ID: 12345678. Due: 25-Mar. Pay at bescom.energy.kar.nic.in or app.",not_fraud
"NPS: Your pension contribution for March Rs 65,000 received. Current corpus: Rs 42,000. Fund: Tier-1 Equity.",not_fraud
Yes Bank NetBanking Alert: We detected your password was compromised in a data breach. Reset immediately at http://hdfc-secure-verify-now.xyz or account will lock.,fraud
"Army GD recruitment 2025: Direct joining. No physical test. Age 18-25. Pay Rs 5,00,000 joining fee at army-recruitment-india.xyz. Limited seats.",fraud
"Work from home typing job. Rs 1,00,000 per word. 1000 words daily = Rs 15,000. No experience. Pay Rs 499 software fee. WhatsApp: 8899001122 to start.",fraud
"PM SVANidhi loan of Rs 5,00,000 pre-approved for you. Zero collateral. Pay Rs 1,199 processing fee at refund-portal.net to disburse loan to your account.",fraud
"Your Canara Bank home loan EMI Rs 499 auto-debited on 5th March. Outstanding principal: Rs 1,00,000. Next EMI: 5-Apr.",not_fraud
"Union Bank: ATM withdrawal Rs 25,000 on 13-Mar 4:32PM at Axis Bank ATM Chennai. Bal: Rs 18,000. Card ending: 8821.",not_fraud
"Excuse me, I found your wallet. Contains Aadhaar card and debit card. To return, WhatsApp me your address: 9988776655. Please respond urgently.",fraud
"Union Bank: ATM withdrawal Rs 10,000 on 13-Mar 4:32PM at SBI ATM Chennai. Bal: Rs 35,000. Card ending: 8821.",not_fraud
"EPF withdrawal of Rs 30,000 rejected due to Aadhaar mismatch. Correct at epf-helpdesk-bank.tk or lose your claim permanently.",fraud
Kotak Bank Security Team: Unauthorized withdrawal of Rs 299 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"Vi: Bill for Feb 2025: Rs 8,500. Due: 15-Mar. Pay at vi.in, MyVi app, or UPI. After due date Rs 239 late fee.",not_fraud
"Yaar, ek mast investment opportunity hai. Rs 10,000 lagao, 30 din mein Rs 2,00,000 wapas. Mere bhai ne kiya, paisa aa gaya. Telegram join karo.",fraud
"Congratulations! Your mobile number 98XX-XX-7823 won Rs 4,999 in Jio Diamond Jubilee Lottery 2025. Claim by calling 8800-XXX-XXX. Validity: 72 hours.",fraud
"Your company's GST registration has been flagged for fake billing. Pay Rs 24,999 penalty at gst-update-kyc.info within 48 hours to avoid cancellation.",fraud
"EPF withdrawal of Rs 2,499 rejected due to Aadhaar mismatch. Correct at epf-claim-portal.info or lose your claim permanently.",fraud
"DHL parcel for you from Dubai. Contains gold jewelry worth Rs 12,500. Pay Rs 20,000 import duty to release. Call: 939990608.",fraud
"Income Tax India: Refund of Rs 15,000 is pending in your PAN account. Provide bank details at http://it-refund-wallet-verify.xyz to receive your money.",fraud
"Canara Bank: Credit card bill Rs 1,00,000 due 20-Mar. Min due: Rs 239. Pay via NetBanking, app, or nearest branch.",not_fraud
"Covid relief fund: Rs 30,000 approved for your family under Central Relief Package. Register at covid-relief-refund-portal.net with Aadhaar to receive.",fraud
Bank of Baroda Security Team: Unauthorized withdrawal of Rs 999 attempted. Our agent will call. Please share OTP to block this transaction now.,fraud
"PM Awas Yojana: House allotment confirmed for you. Pay Rs 2,499 registration fee at awas-secure-update.ml to secure your allotment before deadline.",fraud
"EPF withdrawal of Rs 8,200 rejected due to Aadhaar mismatch. Correct at epf-customer-care.xyz or lose your claim permanently.",fraud
"ICICI Bank Security Team: Unauthorized withdrawal of Rs 9,500 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Vi: Bill for Feb 2025: Rs 1,200. Due: 15-Mar. Pay at vi.in, MyVi app, or UPI. After due date Rs 799 late fee.",not_fraud
"Union Bank: ATM withdrawal Rs 3,200 on 13-Mar 4:32PM at Kotak Bank ATM Chennai. Bal: Rs 78,000. Card ending: 8821.",not_fraud
"IndusInd Bank: International txn approved. Rs 6,800 at Amazon USA. If unrecognized, call 1860-267-7777 immediately.",not_fraud
"Your Canara Bank home loan EMI Rs 50,000 auto-debited on 5th March. Outstanding principal: Rs 78,000. Next EMI: 5-Apr.",not_fraud
"Kotak Bank: FD Rs 239 matured on 15-Mar. Int. earned Rs 15,000. Auto-renewed for 12 months at 7.2% pa.",not_fraud
"Canara Bank: Credit card bill Rs 25,000 due 20-Mar. Min due: Rs 349. Pay via NetBanking, app, or nearest branch.",not_fraud
"PM Kisan 14th installment of Rs 12,500 is REJECTED due to bank account mismatch. Update your details now at pmkisan-free-prize.xyz to receive funds.",fraud
"Bhai sun, aapka account band hone wala hai. Abhi 808122250 pe call karo aur OTP share karo. SBI wale bol rahe hain 24 ghante mein band ho jayega.",fraud
"Ponzi alert: Join investment club. Week 1: invest Rs 35,000. Week 2: receive Rs 5,000. Expand network, unlimited income. Telegram: @invest2025india",fraud
"EPF withdrawal of Rs 24,999 rejected due to Aadhaar mismatch. Correct at epf-gov-scheme.ml or lose your claim permanently.",fraud
"HDFC Bank Salary credit: Rs 8,500 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"EPF withdrawal of Rs 12,500 rejected due to Aadhaar mismatch. Correct at epf-gov-scheme.ml or lose your claim permanently.",fraud
"732891 is your OTP for UPI txn of Rs 65,000 at Amazon.in. Valid 5 mins. Bank of Baroda never asks for OTP on call.",not_fraud
"732891 is your OTP for UPI txn of Rs 78,000 at Amazon.in. Valid 5 mins. Federal Bank never asks for OTP on call.",not_fraud
"SSC CGL qualified list released. Your roll number 4521876 is selected. Pay Rs 10,000 document verification fee. Call: 871629072. Offer expires today.",fraud
"Bank of Baroda Security Team: Unauthorized withdrawal of Rs 5,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"SBI Salary credit: Rs 6,800 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
Your Paytm account KYC is incomplete and will be deactivated in 2 hours. Share OTP received on your number with our executive to complete verification.,fraud
"Law firm notice: Client claims Rs 10,000 from you for breach of contract. Settle out of court for Rs 35,000 at legalsettlement.xyz by Friday.",fraud
"732891 is your OTP for UPI txn of Rs 2,500 at Amazon.in. Valid 5 mins. Federal Bank never asks for OTP on call.",not_fraud
"Axis Bank: NEFT of Rs 18,000 to Rahul Kumar (Federal Bank XX2345) successful on 12-Mar. Ref: AX-NEFT-20250312-78234.",not_fraud
"Union Bank: ATM withdrawal Rs 42,000 on 13-Mar 4:32PM at HDFC Bank ATM Chennai. Bal: Rs 42,000. Card ending: 8821.",not_fraud
"Canara Bank Security Team: Unauthorized withdrawal of Rs 75,000 attempted. Our agent will call. Please share OTP to block this transaction now.",fraud
"Mahanagar Gas: Bill for Feb Rs 239. Due: 18-Mar. Pay via NPCI BHIM, PhonePe, or bank transfer. Avoid disconnection.",not_fraud
"Canara Bank: Credit card bill Rs 50,000 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 30,000 daily milega. Rs 2,499 join fee hai bas. Whatsapp karo: 9876543210 abhi.",fraud
"Union Bank: Credit card bill Rs 42,000 due 20-Mar. Min due: Rs 499. Pay via NetBanking, app, or nearest branch.",not_fraud
"Arre yaar, YouTube ka naya scheme hai. Videos like karo, Rs 12,500 daily milega. Rs 2,499 join fee hai bas. Whatsapp karo: 9876543210 abhi.",fraud
"HDFC Bank Salary credit: Rs 1,00,000 received on 01-Mar from EMPLOYER PAYROLL SERVICES. Txn: SBI-NEFT-789234.",not_fraud
"Canara Bank: Cheque 004521 Rs 50,000 cleared on 14-Mar. Your a/c XX3421 credited. Bal: Rs 1,00,000.",not_fraud
"URGENT HIRING: Amazon India WFH data entry. Rs 15,000/month. Basic computer skills only. Pay Rs 999 security deposit. Register: amazon-jobs-india.xyz",fraud
"Swiggy One: Your subscription renews on 25-Mar for Rs 42,000. Cancel anytime from app settings before renewal date.",not_fraud
"UPI txn of Rs 25,000 to Swiggy successful via PhonePe. 15-Mar 7:32PM. Txn ID: TXN20250315783241. Balance: Rs 3,200.",not_fraud
